spkid,full_name,pdes,name,prefix,neo,sats,H,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A1_sigma,A2,A2_sigma,A3,A3_sigma,DT,DT_sigma
1003909,P/2021 PE20 (ATLAS),2021 PE20,ATLAS,P,Y,0,,15.4,,16.25,,,,,,,,,,JPL 23,2459463.5,59463,2021-09-06.0,J2000,0.6708,3.746,1.233,20.02,99.63,210.45,12.35,6.26,0.1359,2459372.68,2021-06-07.1,2650.0,7.25,0.255,99.3,0.123,2.57,3.9e-05,0.00042,1e-05,0.0002,0.0011,0.00036,0.0025,0.0007,2.3e-05,0.0036,0.44,JFc,Otto Matic,95.0,2021-08-09,2021-11-12,112,,,5.0,0.61139,,,,,,,,,
1003802,C/2021 Q3 (ATLAS),2021 Q3,ATLAS,C,,0,,6.9,12.1,11.75,5.0,0.03,,,,,,,,JPL 18,2459589.5,59589,2022-01-10.0,J2000,0.9303,74.71,5.205,77.78,307.9,114.09,359.98,144.22,0.001526,2459605.58,2022-01-26.0,236000.0,646.0,4.71,1830.0,1.61,0.658,1.7e-05,0.018,2.3e-05,4.6e-05,5.9e-05,0.00085,1.2e-05,0.035,5.6e-07,0.0077,87.0,COM,Otto Matic,572.0,2021-08-19,2023-03-14,180,,,3.0,0.53924,,,,,,,,,
1003803,C/2021 Q4 (Fuls),2021 Q4,Fuls,C,,0,,6.8,,9.25,,,,,,,,,,JPL 44,2459913.5,59913,2022-11-30.0,J2000,1.0032,-2351.0,7.565,71.47,183.33,146.97,-0.0,,8.645e-06,2460105.55,2023-06-10.0,,,6.69,2600.0,3.13,,1.5e-05,11.0,2.1e-05,2.9e-05,2.7e-05,0.00029,1.2e-05,,6e-08,0.0044,,HYP,Otto Matic,1356.0,2020-04-27,2024-01-13,437,,,,0.57605,,,,,,,,,
1003804,P/2021 Q5 (ATLAS),2021 Q5,ATLAS,P,Y,0,,15.7,16.5,5.5,5.0,0.03,,,,,,,,JPL 8,2459474.5,59474,2021-09-17.0,J2000,0.6242,3.285,1.235,10.73,239.78,180.89,2.91,5.34,0.1655,2459456.93,2021-08-30.4,2180.0,5.96,0.247,96.3,0.0404,2.8,0.00026,0.0025,0.00011,0.00043,0.0046,0.0086,0.0049,0.0041,0.00019,0.0093,2.5,JFc,Otto Matic,55.0,2021-08-29,2021-10-23,258,,,7.0,0.73309,,,,,,,,,
1003807,C/2021 Q6 (PANSTARRS),2021 Q6,PANSTARRS,C,,0,,6.8,,8.75,,,,,,,,,,JPL 37,2459799.5,59799,2022-08-08.0,J2000,0.9992,10650.0,8.711,161.85,133.53,140.87,360.0,21293.8,8.966e-07,2460392.04,2024-03-22.5,402000000.0,1100000.0,7.73,3010.0,3.96,-3.48,2.5e-05,320.0,4.7e-05,2.7e-05,0.00018,0.00064,2.4e-05,640.0,4e-08,0.01,18000000.0,COM,Otto Matic,1051.0,2021-01-02,2023-11-19,314,,,,0.42269,,,,,,,,,
1003859,C/2021 QM45 (PANSTARRS),2021 QM45,PANSTARRS,C,,0,,9.1,,15.25,,,,,,,,,,JPL 38,2459801.5,59801,2022-08-10.0,J2000,0.9922,354.0,2.773,22.82,354.59,72.8,360.0,705.24,0.000148,2459804.94,2022-08-13.4,2430000.0,6660.0,1.89,736.0,0.237,1.91,1.1e-05,0.5,3.7e-06,2e-05,6.3e-05,0.00017,1.1e-06,0.99,3.1e-07,0.00063,5100.0,COM,Otto Matic,591.0,2021-08-04,2023-03-18,382,,,,0.69078,,,,,,,,,
1003805,P/2021 R1 (PANSTARRS),2021 R1,PANSTARRS,P,,0,,7.5,,15.25,,,,,,,,,,JPL 9,2459635.5,59635,2022-02-25.0,J2000,0.4189,8.407,4.886,5.52,143.41,220.34,2.8,11.93,0.04043,2459566.32,2021-12-17.8,8900.0,24.4,3.88,1510.0,0.0435,2.92,1.9e-05,0.0003,1.6e-05,3.2e-05,0.00034,0.00055,0.00011,0.00043,2.2e-06,0.0045,0.48,JFc,Otto Matic,835.0,2020-08-10,2022-11-23,127,,,4.0,0.25223,,,,,,,,,
1003806,C/2021 R2 (PANSTARRS),2021 R2,PANSTARRS,C,,0,,7.0,,10.75,,,,,,,,,,JPL 12,2459526.5,59526,2021-11-08.0,J2000,0.9975,2910.0,7.312,134.47,16.28,32.3,360.0,5811.85,6.28e-06,2459573.5,2021-12-25.0,57300000.0,157000.0,6.38,2480.0,2.79,-2.35,3.1e-05,36.0,3.7e-05,0.00011,8.5e-05,0.00069,5.5e-06,72.0,1.2e-07,0.0098,1100000.0,COM,Otto Matic,795.0,2020-09-20,2022-11-24,126,,,,0.48801,,,,,,,,,
1003808,P/2021 R3 (PANSTARRS),2021 R3,PANSTARRS,P,,0,,18.2,,4.5,,,,,,,,,,JPL 3,2459454.5,59454,2021-08-28.0,J2000,0.3319,3.78,2.526,19.93,304.25,3.02,12.45,5.04,0.1341,2459361.67,2021-05-27.1,2680.0,7.35,1.51,588.0,0.256,2.89,4.8e-05,0.00027,5.2e-05,0.00097,0.001,0.013,0.0046,0.00035,1.4e-05,0.043,0.28,JFc,Otto Matic,107.0,2021-07-09,2021-10-24,63,,,5.0,0.47567,,,,,,,,,
1003809,P/2021 R4 (Wierzchos),2021 R4,Wierzchos,P,,0,,16.3,,10.0,,,,,,,,,,JPL 5,2459481.5,59481,2021-09-24.0,J2000,0.5862,5.62,2.326,21.04,321.26,56.62,358.53,8.91,0.07397,2459501.42,2021-10-13.9,4870.0,13.3,1.4,543.0,0.0287,2.5,4.4e-05,0.00084,0.00011,0.0014,0.0032,0.017,0.0032,0.0013,1.7e-05,0.039,1.1,JFc,Otto Matic,64.0,2021-09-04,2021-11-07,76,,,5.0,0.56823,,,,,,,,,
1003810,P/2021 R5 (Rankin),2021 R5,Rankin,P,,0,,7.2,14.8,18.75,5.0,0.03,,,,,,,,JPL 14,2459505.5,59505,2021-10-18.0,J2000,0.3075,4.798,3.323,7.85,219.96,167.34,351.94,6.27,0.09377,2459591.48,2022-01-11.9,3840.0,10.5,2.33,906.0,0.402,2.9,8.1e-06,7e-05,1.2e-05,8.4e-05,0.00035,0.0016,0.0007,9.2e-05,2.1e-06,0.0086,0.084,JFc,Otto Matic,540.0,2021-06-22,2022-12-14,240,,,3.0,0.4718,,,,,,,,,
1003812,P/2021 R6 (Groeller),2021 R6,Groeller,P,,0,,14.9,,10.0,,,,,,,,,,JPL 4,2459486.5,59486,2021-09-29.0,J2000,0.5932,6.274,2.552,34.93,176.11,220.72,357.94,10.0,0.06271,2459519.36,2021-10-31.8,5740.0,15.7,1.64,637.0,1.18,2.28,5.5e-05,0.001,7.8e-05,0.0016,0.0014,0.0065,0.0016,0.0017,1.6e-05,0.02,1.4,JFc,Otto Matic,70.0,2021-08-31,2021-11-09,105,,,5.0,0.34004,,,,,,,,,
1003814,C/2021 R7 (PANSTARRS),2021 R7,PANSTARRS,C,,0,,7.7,,14.0,,,,,,,,,,JPL 7,2459541.5,59541,2021-11-23.0,J2000,0.9952,1173.0,5.641,158.85,170.15,139.99,0.01,2339.94,2.454e-05,2459318.98,2021-04-14.4,14700000.0,40200.0,4.68,1820.0,1.15,-2.74,5.7e-05,14.0,4.9e-05,0.00018,0.00021,0.0013,9.8e-05,28.0,4.4e-07,0.011,260000.0,COM,Otto Matic,473.0,2021-08-07,2022-11-23,63,,,,0.44848,,,,,,,,,
1003829,P/2021 R8 (Sheppard),2021 R8,Sheppard,P,,0,,18.6,,10.0,,,,,,,,,,JPL 1,2459473.5,59473,2021-09-16.0,J2000,0.294,3.019,2.131,2.2,167.03,190.79,355.96,3.91,0.1879,2459495.01,2021-10-07.5,1920.0,5.24,1.13,438.0,1.55,3.18,2.2e-05,0.00011,3.4e-05,0.0002,0.00085,0.021,0.011,0.00014,1e-05,0.058,0.11,ETc,Otto Matic,117.0,2021-08-12,2021-12-07,26,,,5.0,0.32549,,,,,,,,,
1003813,C/2021 S1 (ATLAS),2021 S1,ATLAS,C,,0,,6.7,10.8,10.0,5.0,0.03,,,,,,,,JPL 34,2459656.5,59656,2022-03-18.0,J2000,1.0009,-6483.0,6.119,52.09,299.87,148.19,0.0,,1.888e-06,2459639.45,2022-02-28.9,,,5.22,2030.0,1.26,1.88,1.1e-05,73.0,1.3e-05,4.6e-05,3.3e-05,0.00066,5.4e-07,,3.2e-08,0.0074,,HYP,Otto Matic,582.0,2021-09-27,2023-05-02,476,,,,0.50783,,,,,,,,,
1003815,C/2021 S3 (PANSTARRS),2021 S3,PANSTARRS,C,,0,,9.5,,4.5,,,,,,,,,,JPL 80,2459977.5,59977,2023-02-02.0,J2000,1.0,-76870.0,1.32,58.53,215.62,6.87,-0.0,,4.625e-08,2460355.25,2024-02-14.7,,,0.318,124.0,3.86,0.744,1.5e-06,6500.0,1e-06,1.7e-05,3.7e-05,8e-05,2.2e-06,,5.9e-09,9.2e-05,,HYP,Otto Matic,1183.0,2020-12-06,2024-03-03,1223,,,,0.43028,,,,,,,,,
1003816,C/2021 S4 (Tsuchinshan),2021 S4,Tsuchinshan,C,,0,,6.5,10.1,9.0,5.0,0.03,,,,,,,,JPL 56,2460051.5,60051,2023-04-17.0,J2000,0.9595,165.1,6.69,17.48,5.5,72.81,359.88,323.53,0.0004646,2460311.21,2024-01-01.7,775000.0,2120.0,5.75,2240.0,2.36,3.06,1e-05,0.043,1.7e-05,2e-05,8.2e-05,0.00031,4.8e-05,0.084,1.8e-07,0.0036,300.0,CTc,Otto Matic,906.0,2021-09-08,2024-03-02,778,,,,0.40576,,,,,,,,,
1003817,C/2021 T1 (Lemmon),2021 T1,Lemmon,C,,0,,11.5,,13.25,,,,,,,,,,JPL 9,2459555.5,59555,2021-12-07.0,J2000,0.998,1501.0,3.058,140.35,56.82,51.5,0.0,2999.27,1.695e-05,2459501.57,2021-10-14.0,21200000.0,58200.0,2.22,863.0,0.985,-1.67,1.6e-05,12.0,1e-05,4.5e-05,0.00014,0.00059,1.1e-05,24.0,2.1e-07,0.0021,260000.0,COM,Otto Matic,308.0,2021-09-15,2022-07-20,114,,,,0.48293,,,,,,,,,
1003818,C/2021 T2 (Fuls),2021 T2,Fuls,C,,0,,15.3,,4.5,,,,,,,,,,JPL 10,2459531.5,59531,2021-11-13.0,J2000,1.0001,-8735.0,1.248,117.53,223.23,263.59,-0.0,,1.207e-06,2459738.4,2022-06-07.8,,,0.804,313.0,1.7,-0.638,1.9e-05,1200.0,4.1e-05,0.00066,0.00025,0.002,5e-05,,2.4e-07,0.0009,,HYP,Otto Matic,146.0,2021-10-02,2022-02-25,183,,,,0.69264,,,,,,,,,
1003822,C/2021 T4 (Lemmon),2021 T4,Lemmon,C,,0,,11.7,,4.5,,,,,,,,,,JPL 71,2459917.5,59917,2022-12-04.0,J2000,1.0002,-6809.0,1.483,160.77,257.84,329.78,-0.0,,1.754e-06,2460157.0,2023-07-31.4,,,0.499,194.0,0.87,-1.43,7.3e-07,23.0,2.3e-07,9.3e-06,3.1e-05,3.5e-05,2.1e-06,,8.8e-09,3.6e-05,,HYP,Otto Matic,939.0,2021-08-07,2024-03-03,1621,,,,0.60607,,,,,,2.4e-09,1.3e-10,,
1003821,P/2021 U1 (Wierzchos),2021 U1,Wierzchos,P,,0,,16.0,,4.5,,,,,,,,,,JPL 9,2459544.5,59544,2021-11-26.0,J2000,0.7128,8.512,2.445,30.56,246.79,145.04,2.22,14.58,0.03969,2459488.48,2021-09-30.9,9070.0,24.8,1.51,587.0,1.59,2.16,1.3e-05,0.00045,1.6e-05,0.00027,0.00013,0.0011,0.00023,0.00077,3.1e-06,0.003,0.71,JFc,Otto Matic,156.0,2021-09-20,2022-02-23,239,,,4.0,0.43211,,,,,,,,,
1003824,P/2021 U3 (Attard-Maury),2021 U3,Attard-Maury,P,,0,,16.8,,4.5,,,,,,,,,,JPL 7,2459542.5,59542,2021-11-24.0,J2000,0.5499,4.192,1.887,69.96,75.11,335.21,3.46,6.5,0.1148,2459512.36,2021-10-24.8,3130.0,8.58,0.947,369.0,0.487,1.75,4.4e-05,0.00045,1.9e-05,0.00099,8.1e-05,0.0012,0.00085,0.0007,1.9e-05,0.0026,0.51,JFC,Otto Matic,99.0,2021-10-24,2022-01-31,275,,,5.0,0.62255,,,,,,,,,
1003823,C/2021 U4 (Leonard),2021 U4,Leonard,C,,0,,18.8,,4.5,,,,,,,,,,JPL 2,2459516.5,59516,2021-10-29.0,J2000,0.9602,44.87,1.787,152.88,241.8,237.28,359.82,87.96,0.003279,2459570.44,2021-12-21.9,110000.0,301.0,0.921,358.0,0.536,-1.34,0.002,2.3,0.00041,0.0042,0.0085,0.031,0.014,4.4,0.00025,0.083,8300.0,COM,Otto Matic,32.0,2021-10-07,2021-11-08,36,,,7.0,0.3148,,,,,,,,,
1003828,C/2021 U5 (Catalina),2021 U5,Catalina,C,,0,,4.8,14.4,28.5,5.0,0.03,,,,,,,,JPL 23,2459629.5,59629,2022-02-19.0,J2000,0.9891,217.1,2.363,39.05,182.76,321.47,0.01,431.87,0.0003081,2459606.11,2022-01-26.6,1170000.0,3200.0,1.46,570.0,2.26,1.5,6e-06,0.12,4.4e-06,6e-05,3.3e-05,0.00028,6.1e-06,0.24,2.6e-07,0.00072,970.0,COM,Otto Matic,301.0,2021-10-29,2022-08-26,463,,,,0.57749,,,,,,,,,
1003825,C/2021 V1 (Rankin),2021 V1,Rankin,C,,0,,15.9,,4.5,,,,,,,,,,JPL 5,2459534.5,59534,2021-11-16.0,J2000,0.9956,679.4,3.014,71.44,207.65,195.1,359.99,1355.78,5.566e-05,2459699.86,2022-04-30.3,6470000.0,17700.0,2.04,795.0,1.89,0.692,8.3e-05,13.0,8.2e-05,0.00077,0.00049,0.0031,0.00026,25.0,1.6e-06,0.0099,180000.0,COM,Otto Matic,124.0,2021-10-02,2022-02-03,67,,,,0.53928,,,,,,,,,
1003826,P/2021 V2 (Fuls),2021 V2,Fuls,P,,0,,13.6,,4.5,,,,,,,,,,JPL 43,2459856.5,59856,2022-10-04.0,J2000,0.6137,9.051,3.497,12.69,232.29,259.83,356.04,14.61,0.0362,2459965.94,2023-01-21.4,9950.0,27.2,2.54,990.0,0.0449,2.61,5.1e-06,0.00012,3e-06,1.4e-05,0.0001,0.00018,9e-05,0.0002,7.5e-07,0.00077,0.21,JFc,Otto Matic,865.0,2021-08-07,2023-12-20,447,,,3.0,0.5386,,,,,,,,,
1003849,C/2021 X1 (Maury-Attard),2021 X1,Maury-Attard,C,,0,,10.3,,5.75,,,,,,,,,,JPL 61,2460077.5,60077,2023-05-13.0,J2000,1.0009,-3574.0,3.234,140.12,10.59,334.62,-0.0,,4.614e-06,2460091.92,2023-05-27.4,,,2.28,887.0,1.5,-1.71,1.8e-06,7.2,7.7e-07,9.2e-06,9.2e-06,3.2e-05,2e-07,,1.4e-08,0.00016,,HYP,Otto Matic,789.0,2021-12-02,2024-01-30,2439,,,,0.48739,,,,,,,,,
1003984,C/2021 X2 (Bok),2021 X2,Bok,C,,0,15.78,,,,,,,,,,,0.67,,JPL 20,2459755.5,59755,2022-06-25.0,J2000,1.0013,-2290.0,2.995,137.14,228.8,193.28,-0.0,,8.991e-06,2459768.66,2022-07-08.1,,,2.01,784.0,1.95,,4.7e-06,8.3,1.7e-06,2.4e-05,2.2e-05,7.6e-05,6.4e-07,,4.9e-08,0.00033,,HYP,Otto Matic,389.0,2021-10-30,2022-11-23,95,,,,0.62393,,,,,,,,,
1003830,C/2021 Y1 (ATLAS),2021 Y1,ATLAS,C,,0,,12.0,,4.5,,,,,,,,,,JPL 55,2459868.5,59868,2022-10-16.0,J2000,1.0008,-2440.0,2.033,77.19,244.77,245.81,-0.0,,8.175e-06,2460065.2,2023-04-30.6,,,1.46,570.0,0.843,,1.8e-06,5.4,1.9e-06,2e-05,6.2e-06,8.4e-05,5.3e-06,,2.7e-08,0.00015,,HYP,Otto Matic,585.0,2021-11-08,2023-06-16,1855,,,,0.49277,,,,,,,,,
1003831,C/2022 A1 (Sarneczky),2022 A1,Sarneczky,C,,0,,19.2,,10.0,,,,,,,,,,JPL 6,2459586.5,59586,2022-01-07.0,J2000,0.997,411.5,1.253,116.51,285.52,201.21,360.0,821.73,0.0001181,2459610.68,2022-01-31.1,3050000.0,8350.0,0.306,119.0,2.85,-0.606,0.0019,260.0,0.00017,0.015,0.00082,0.026,0.0027,520.0,0.00011,0.034,2900000.0,COM,Otto Matic,35.0,2022-01-02,2022-02-06,309,,,,0.48852,,,,,,,,,
1003832,C/2022 A2 (PANSTARRS),2022 A2,PANSTARRS,C,,0,,8.4,11.8,11.0,5.0,0.03,,,,,,,,JPL 84,2460057.5,60057,2023-04-23.0,J2000,1.0003,-5303.0,1.735,108.15,171.58,88.37,0.0,,2.552e-06,2459993.77,2023-02-18.2,,,1.43,558.0,0.918,,1.5e-06,25.0,1e-06,1.6e-05,6.2e-06,4.7e-05,1.1e-06,,1.8e-08,7.7e-05,,HYP,Otto Matic,730.0,2022-01-09,2024-01-09,2806,,,,0.4048,,2.2e-08,7.3e-10,-3.8e-09,4.9e-10,-2e-09,1.3e-10,,
1003842,C/2022 A3 (Lemmon-ATLAS),2022 A3,Lemmon-ATLAS,C,,0,,8.4,11.5,9.5,5.0,0.03,,,,,,,,JPL 52,2459965.5,59965,2023-01-21.0,J2000,0.996,926.7,3.703,88.35,325.48,234.85,359.99,1849.64,3.494e-05,2460216.34,2023-09-28.8,10300000.0,28200.0,3.06,1190.0,0.563,0.074,8e-06,1.8,6.2e-06,2.5e-05,1e-05,0.00015,2.6e-05,3.7,1e-07,0.00076,31000.0,COM,Otto Matic,1034.0,2021-04-30,2024-02-28,943,,,,0.41044,,1e-07,5.9e-09,-2.4e-08,8.7e-09,,,,
1003833,P/2022 B1 (Wierzchos),2022 B1,Wierzchos,P,,0,,9.8,,34.5,,,,,,,,,,JPL 4,2459596.5,59596,2022-01-17.0,J2000,0.6528,5.463,1.897,10.99,148.85,325.48,356.96,9.03,0.07718,2459635.84,2022-02-25.3,4660.0,12.8,0.924,360.0,0.231,2.48,0.00013,0.002,5e-05,0.00053,0.0028,0.012,0.00041,0.0032,4.1e-05,0.018,2.5,JFc,Otto Matic,102.0,2021-10-30,2022-02-09,77,,,5.0,0.47171,,,,,,,,,
1003839,C/2022 B4,2022 B4,,C,,0,,21.7,,4.5,,,,,,,,,,JPL 5,2459636.5,59636,2022-02-26.0,J2000,0.9964,382.8,1.38,20.04,340.66,152.96,0.0,764.21,0.0001316,2459609.4,2022-01-29.8,2740000.0,7490.0,0.42,163.0,1.12,1.38,9.6e-05,10.0,2.7e-05,0.0011,6e-05,0.0002,0.00014,20.0,5.3e-06,0.00022,110000.0,COM,Otto Matic,63.0,2022-01-29,2022-04-02,128,,,,0.51131,,,,,,,,,
1003924,P/2022 BV9 (Lemmon),2022 BV9,Lemmon,P,,0,,14.4,,4.5,,,,,,,,,,JPL 11,2459685.5,59685,2022-04-16.0,J2000,0.235,4.358,3.334,11.93,337.29,16.09,58.45,5.38,0.1083,2459145.91,2020-10-23.4,3320.0,9.1,2.33,907.0,0.116,2.94,1.1e-05,0.00013,5e-05,3.2e-05,0.00026,0.0046,0.0053,0.00016,4.7e-06,0.025,0.14,JFc,Otto Matic,795.0,2021-02-05,2023-04-11,114,,,4.0,0.70827,,,,,,,,,
1003835,P/2022 C1 (PANSTARRS),2022 C1,PANSTARRS,P,,0,,15.7,,4.5,,,,,,,,,,JPL 7,2459633.5,59633,2022-02-23.0,J2000,0.4477,7.216,3.986,4.76,113.15,9.34,5.62,10.45,0.05084,2459522.87,2021-11-04.3,7080.0,19.4,3.0,1170.0,0.277,2.82,1.5e-05,0.0003,0.00011,0.00013,0.00078,0.0054,0.002,0.00044,3.2e-06,0.033,0.45,JFc,Otto Matic,535.0,2021-11-06,2023-04-25,61,,,4.0,0.46608,,,,,,,,,
1003836,P/2022 C2 (PANSTARRS),2022 C2,PANSTARRS,P,,0,,7.1,,18.0,,,,,,,,,,JPL 18,2459691.5,59691,2022-04-22.0,J2000,0.4428,6.049,3.37,9.98,135.27,89.3,352.94,8.73,0.06625,2459798.09,2022-08-06.5,5430.0,14.9,2.38,928.0,0.00904,2.76,2.2e-05,0.00019,4.8e-05,5.2e-05,0.00063,0.007,0.002,0.00027,3e-06,0.034,0.25,JFc,Otto Matic,176.0,2022-02-02,2022-07-28,255,,,4.0,0.41285,,,,,,,,,
1003837,P/2022 C3 (PANSTARRS),2022 C3,PANSTARRS,P,,0,,7.1,,15.25,,,,,,,,,,JPL 10,2459692.5,59692,2022-04-23.0,J2000,0.547,9.656,4.375,12.82,139.06,93.94,357.72,14.94,0.03285,2459761.78,2022-07-01.2,11000.0,30.0,3.4,1320.0,0.462,2.76,2.3e-05,0.00044,8.6e-05,4.9e-05,0.0011,0.017,0.0038,0.00068,2.3e-06,0.12,0.75,JFc,Otto Matic,191.0,2022-01-19,2022-07-29,123,,,4.0,0.36465,,,,,,,,,
1003840,P/2022 D1 (PANSTARRS),2022 D1,PANSTARRS,P,,0,,15.9,,4.5,,,,,,,,,,JPL 7,2459647.5,59647,2022-03-09.0,J2000,0.547,7.401,3.353,44.06,47.97,88.71,9.44,11.45,0.04895,2459454.59,2021-08-28.0,7350.0,20.1,2.73,1060.0,0.159,2.14,7.3e-05,0.00073,0.00023,0.0011,0.0016,0.013,0.0012,0.0011,7.2e-06,0.046,1.1,JFc,Otto Matic,111.0,2022-01-19,2022-05-10,97,,,4.0,0.48192,,,,,,,,,
1003841,C/2022 D2 (Kowalski),2022 D2,Kowalski,C,,0,,14.1,,25.5,,,,,,,,,,JPL 6,2459649.5,59649,2022-03-11.0,J2000,0.9956,356.1,1.555,22.65,312.47,177.79,360.0,710.67,0.0001467,2459666.08,2022-03-27.5,2450000.0,6720.0,0.57,222.0,1.87,1.44,9e-05,7.3,2.5e-05,0.00034,0.00079,0.00063,7.5e-05,15.0,4.5e-06,0.0009,76000.0,COM,Otto Matic,109.0,2022-01-21,2022-05-10,112,,,,0.58198,,,,,,,,,
1003844,C/2022 E2 (ATLAS),2022 E2,ATLAS,C,,0,,6.7,9.2,7.5,5.0,0.03,,,,,,,,JPL 55,2460127.5,60127,2023-07-02.0,J2000,1.001,-3856.0,3.667,137.13,125.37,41.69,-0.0,,4.117e-06,2460567.49,2024-09-13.9,,,2.8,1090.0,1.0,-1.73,3.8e-06,16.0,5.3e-06,1.6e-05,1.1e-05,0.00012,1.1e-05,,2.5e-08,0.00055,,HYP,Otto Matic,739.0,2022-02-23,2024-03-03,2003,,,,0.4874,,,,,,,,,
1003845,C/2022 E3 (ZTF),2022 E3,ZTF,C,,0,,10.8,,4.5,,,,,,,,,,JPL 79,2459873.5,59873,2022-10-21.0,J2000,1.0003,-3685.0,1.112,109.17,302.56,145.81,-0.0,,4.406e-06,2459957.29,2023-01-12.7,,,0.22,85.5,1.74,-0.426,6e-07,7.4,1.5e-07,6.7e-06,7.1e-06,1.6e-05,1.1e-06,,1.3e-08,2e-05,,HYP,Otto Matic,809.0,2021-10-25,2024-01-12,5315,,,,0.46351,,,,-5.7e-10,1.1e-10,-1.7e-09,6.4e-11,,
1003846,C/2022 F1 (ATLAS),2022 F1,ATLAS,C,,0,,10.7,,5.25,,,,,,,,,,JPL 21,2459814.5,59814,2022-08-23.0,J2000,1.0001,-117900.0,5.975,57.97,350.66,278.27,0.0,,2.434e-08,2459796.65,2022-08-05.1,,,5.48,2130.0,3.45,1.6,2e-05,45000.0,4.4e-05,5e-05,0.00014,0.0021,2.5e-07,,1.4e-08,0.022,,HYP,Otto Matic,513.0,2022-03-30,2023-08-25,130,,,,0.50146,,,,,,,,,
1003847,C/2022 F2 (NEOWISE),2022 F2,NEOWISE,C,,0,,15.8,17.2,4.5,5.0,0.03,,,,,,,,JPL 8,2459684.5,59684,2022-04-15.0,J2000,0.9338,23.94,1.585,97.29,58.69,200.63,0.19,46.29,0.008415,2459661.96,2022-03-23.4,42800.0,117.0,0.612,238.0,3.59,0.022,0.00018,0.067,3.2e-05,0.00088,0.0014,0.0027,0.00082,0.13,3.5e-05,0.0034,180.0,HTC,Otto Matic,90.0,2022-03-30,2022-06-28,108,,,5.0,0.46869,,,,,,,,,
1003850,C/2022 H1 (PANSTARRS),2022 H1,PANSTARRS,C,,0,,6.2,,10.0,,,,,,,,,,JPL 3,2459719.5,59719,2022-05-20.0,J2000,0.9916,913.0,7.696,49.84,6.35,246.17,359.98,1818.26,3.573e-05,2460326.75,2024-01-17.2,10100000.0,27600.0,6.99,2720.0,4.1,2.22,0.00014,16.0,0.00068,0.00046,0.00038,0.017,0.00055,31.0,9.1e-07,0.23,260000.0,JFc,Otto Matic,411.0,2022-03-02,2023-04-17,62,,,,0.4836,,,,,,,,,
1003851,C/2022 J1 (Maury-Attard),2022 J1,Maury-Attard,C,,0,,11.8,,20.0,,,,,,,,,,JPL 11,2459724.5,59724,2022-05-25.0,J2000,0.9664,47.72,1.604,105.93,280.72,305.66,0.28,93.84,0.00299,2459629.55,2022-02-19.0,120000.0,330.0,0.857,334.0,0.897,-0.318,5.3e-05,0.076,3.8e-05,0.00081,0.00023,0.0026,0.00069,0.15,7.2e-06,0.0034,290.0,COM,Otto Matic,140.0,2022-05-05,2022-09-22,159,,,4.0,0.46951,,,,,,,,,
1003857,C/2022 J2 (Bok),2022 J2,Bok,C,,0,,15.6,,10.75,,,,,,,,,,JPL 12,2459788.5,59788,2022-07-28.0,J2000,0.9802,92.44,1.828,149.09,252.56,133.06,359.9,183.06,0.001109,2459879.56,2022-10-27.0,325000.0,889.0,0.95,370.0,0.988,-1.38,7.1e-06,0.033,1.7e-06,1.9e-05,3.9e-05,0.00014,5.4e-05,0.065,6e-07,0.00028,170.0,COM,Otto Matic,263.0,2022-05-09,2023-01-27,135,,,3.0,0.64178,,,,,,,,,
1003920,C/2022 JK5 (PANSTARRS),2022 JK5,PANSTARRS,C,,0,,11.8,,4.5,,,,,,,,,,JPL 41,2460183.5,60183,2023-08-27.0,J2000,0.9378,43.23,2.687,16.83,59.65,247.17,0.42,83.77,0.003468,2460063.35,2023-04-28.8,104000.0,284.0,1.73,673.0,0.511,2.04,5.6e-06,0.0039,2.1e-06,1.3e-05,8.5e-05,0.00013,5.6e-05,0.0076,4.7e-07,0.0004,14.0,JFc,Otto Matic,634.0,2022-05-09,2024-02-02,874,,,2.0,0.33293,,,,,,,,,
1003852,C/2022 K1 (Leonard),2022 K1,Leonard,C,,0,,8.5,,14.0,,,,,,,,,,JPL 11,2459771.5,59771,2022-07-11.0,J2000,1.0027,-1482.0,3.987,41.98,136.29,142.64,0.0,,1.728e-05,2459565.84,2021-12-17.3,,,3.06,1190.0,0.503,1.84,8.2e-05,45.0,0.00025,0.0024,8.5e-05,0.0058,0.00016,,7.9e-07,0.021,,HYP,Otto Matic,118.0,2022-05-30,2022-09-25,87,,,,0.39293,,,,,,,,,
